Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W0_1-3.dxf,17, - , - ,CO2 Lhyges,2412.1,2428.0,2440.5,28.4,0.000,95,109,128,213.6,239.7,281.3,1.730,1.704,0.020,0.007,5938,1704,1951,2284,0.0116379,1.1451037,-25.588,-28.951, - ,0.0040049,1.3404171,-3.645,-3.653, - ,0.0108347,-30.901,1.071858,0.0019980,-3.588,0.199402,0.0004016,-1.853
AO_W0_1-3.dxf,18, - , - ,CO2 Lhyges,2448.2,2461.2,2474.1,25.9,0.000,1385,1582,1856,236.3,265.8,311.7,14.456,14.235,0.163,0.057,49618,14235,16296,19086,0.0116345,1.1447725,-25.870,-29.232, - ,0.0040059,1.3407703,-3.382,-3.391, - ,0.0108312,-31.212,1.071518,0.0019985,-3.325,0.199455,0.0004016,-1.717
AO_W0_1-3.dxf,19, - , - ,CO2 Lhyges,2474.1,2486.1,2519.3,45.1,0.000,1925,2189,2579,236.3,265.8,311.7,23.707,23.346,0.267,0.094,81340,23346,26705,31289,0.0116255,1.1438851,-26.625,-29.985, - ,0.0040042,1.3402055,-3.802,-3.810, - ,0.0108224,-32.003,1.070652,0.0019977,-3.743,0.199371,0.0004015,-1.933
AO_W0_1-3.dxf,22,S-Metolachlor, - ,CO2 Lhyges,2643.4,2652.0,2661.8,18.4,0.000,264,304,354,243.1,273.4,320.9,2.369,2.333,0.027,0.009,8135,2333,2673,3130,0.0116462,1.1459192,-24.894,-28.260, - ,0.0040092,1.3418505,-2.579,-2.588, - ,0.0108426,-30.200,1.072626,0.0020001,-2.523,0.199615,0.0004018,-1.303
AO_W0_1-3.dxf,44+,S-Metolachlor,43,CO2 Lhyges,2643.4,2652.0,2661.8,18.4, - ,276,317,370,299.6,337.2,393.7,2.624,2.545,0.029,0.010,8878,2545,2918,3416,0.0116531,1.1466045,-24.311,-27.679,2.144,0.0040103,1.3422184,-2.306,-2.314,-0.473,0.0108494,-29.587,1.073297,0.0020007,-2.251,0.199669,0.0004019,-1.162
AO_W0_1-3.dxf,46+,S-Metolachlor,22,CO2 Lhyges,2643.4,2652.0,2661.8,18.4, - ,261,300,350,291.7,329.5,389.0,2.348,2.278,0.026,0.009,7941,2278,2607,3056,0.0116311,1.1444343,-26.158,-29.519,-1.296,0.0040092,1.3418589,-2.573,-2.581,0.006,0.0108275,-31.550,1.071149,0.0020002,-2.514,0.199617,0.0004018,-1.298
AO_W0_1-3.dxf,47+,S-Metolachlor,46,CO2 Lhyges,2643.4,2652.0,2661.8,18.4, - ,265,305,355,662.7,748.1,882.5,2.421,2.348,0.027,0.009,8190,2348,2691,3151,0.0116466,1.1459661,-24.854,-28.220,1.338,0.0040096,1.3420061,-2.464,-2.472,0.110,0.0108430,-30.161,1.072668,0.0020004,-2.407,0.199638,0.0004018,-1.243
AO_W0_1-3.dxf,48+,S-Metolachlor,22,CO2 Lhyges,2643.4,2652.0,2674.4,30.9, - ,264,304,354,243.1,273.4,320.9,2.945,2.856,0.033,0.011,9961,2856,3276,3829,0.0116558,1.1468629,-24.091,-27.459,0.824,0.0040047,1.3403510,-3.694,-3.702,-1.117,0.0108526,-29.300,1.073610,0.0019979,-3.641,0.199392,0.0004016,-1.880
AO_W0_1-3.dxf,49+,S-Metolachlor,48,CO2 Lhyges,2643.4,2652.0,2677.5,34.1, - ,264,304,354,243.1,273.4,320.9,2.962,2.873,0.033,0.012,10020,2873,3296,3851,0.0116574,1.1470273,-23.951,-27.320,0.143,0.0040042,1.3401818,-3.820,-3.828,-0.126,0.0108543,-29.146,1.073779,0.0019976,-3.767,0.199366,0.0004015,-1.946
AO_W0_1-3.dxf,26, - , - ,CO2 Lhyges,2847.6,2856.4,2867.5,19.9,0.000,55,63,73,217.3,243.9,286.4,0.611,0.602,0.007,0.002,2095,602,688,805,0.0116180,1.1431467,-27.253,-30.611, - ,0.0039981,1.3381367,-5.340,-5.348, - ,0.0108155,-32.617,1.069981,0.0019946,-5.281,0.199064,0.0004012,-2.729
AO_W0_1-3.dxf,27, - , - ,CO2 Lhyges,2875.2,2884.2,2896.9,21.7,0.000,200,229,268,223.8,251.4,295.1,1.840,1.812,0.021,0.007,6316,1812,2075,2429,0.0116345,1.1447754,-25.867,-29.230, - ,0.0040044,1.3402745,-3.751,-3.759, - ,0.0108314,-31.196,1.071536,0.0019978,-3.693,0.199381,0.0004016,-1.908
AO_W0_1-3.dxf,28, - , - ,CO2 Lhyges,2915.1,2928.1,2958.8,43.7,0.000,1548,1761,2073,222.0,249.4,292.8,18.184,17.907,0.205,0.072,62411,17907,20493,24011,0.0116306,1.1443856,-26.199,-29.560, - ,0.0040063,1.3408858,-3.297,-3.305, - ,0.0108273,-31.567,1.071130,0.0019987,-3.238,0.199472,0.0004017,-1.672
AO_W0_1-3.dxf,29, - , - ,CO2 Lhyges,2972.2,2986.6,3023.2,51.0,0.000,1516,1730,2032,244.2,274.6,322.7,30.919,30.448,0.349,0.122,106120,30448,34871,40801,0.0116393,1.1452446,-25.468,-28.832, - ,0.0040037,1.3400181,-3.942,-3.950, - ,0.0108363,-30.762,1.072010,0.0019974,-3.885,0.199343,0.0004015,-2.007
AO_W0_1-3.dxf,30, - , - ,CO2 Lhyges,3024.0,3030.3,3037.2,13.2,0.000,55,62,73,332.6,376.0,441.0,0.402,0.396,0.005,0.002,1378,396,454,529,0.0116319,1.1445167,-26.087,-29.449, - ,0.0039853,1.3338652,-8.515,-8.523, - ,0.0108308,-31.254,1.071473,0.0019882,-8.463,0.198429,0.0004006,-4.376
AO_W0_1-3.dxf,31, - , - ,CO2 Lhyges,3051.8,3058.3,3066.0,14.2,0.000,61,70,81,310.3,350.5,411.2,0.380,0.374,0.004,0.002,1304,374,430,500,0.0116917,1.1503969,-21.084,-24.463, - ,0.0040005,1.3389575,-4.730,-4.738, - ,0.0108890,-26.049,1.077168,0.0019958,-4.685,0.199183,0.0004014,-2.420
AO_W0_1-3.dxf,32, - , - ,CO2 Lhyges,3069.6,3088.2,3100.7,31.1,0.000,108,124,145,308.1,348.2,408.2,1.513,1.490,0.017,0.006,5192,1490,1704,1998,0.0116214,1.1434868,-26.964,-30.322, - ,0.0040062,1.3408592,-3.316,-3.325, - ,0.0108181,-32.384,1.070236,0.0019987,-3.256,0.199468,0.0004016,-1.681
AO_W0_1-3.dxf,33, - , - ,CO2 Lhyges,3108.9,3135.4,3156.7,47.9,0.000,2104,2399,2818,339.8,384.6,450.8,26.249,25.848,0.297,0.104,90226,25848,29720,34659,0.0116856,1.1498032,-21.589,-24.966, - ,0.0040063,1.3409045,-3.283,-3.291, - ,0.0108823,-26.643,1.076518,0.0019987,-3.235,0.199473,0.0004017,-1.670
AO_W0_1-3.dxf,34, - , - ,CO2 Lhyges,3156.7,3181.6,3217.3,60.6,0.000,3684,4190,4937,339.8,384.6,450.8,60.150,59.232,0.680,0.238,206672,59232,68034,79406,0.0116736,1.1486158,-22.599,-25.973, - ,0.0040054,1.3406014,-3.508,-3.516, - ,0.0108704,-27.714,1.075346,0.0019983,-3.458,0.199428,0.0004016,-1.786
AO_W0_1-3.dxf,35, - , - ,CO2 Lhyges,3268.3,3276.9,3292.0,23.6,0.000,115,132,155,310.2,350.4,411.0,1.025,1.010,0.012,0.004,3519,1010,1158,1352,0.0116542,1.1467082,-24.223,-27.591, - ,0.0040008,1.3390583,-4.655,-4.663, - ,0.0108514,-29.405,1.073495,0.0019960,-4.602,0.199200,0.0004014,-2.378
AO_W0_1-3.dxf,36, - , - ,CO2 Lhyges,3351.1,3359.9,3371.4,20.3,0.000,168,192,225,293.0,330.6,388.1,1.540,1.517,0.017,0.006,5283,1517,1734,2033,0.0116221,1.1435528,-26.908,-30.266, - ,0.0040047,1.3403554,-3.691,-3.699, - ,0.0108190,-32.310,1.070317,0.0019979,-3.631,0.199394,0.0004016,-1.875
AO_W0_1-3.dxf,37, - , - ,CO2 Lhyges,3374.7,3406.9,3417.4,42.6,0.000,47,54,64,315.3,355.9,418.0,1.091,1.074,0.012,0.004,3755,1074,1241,1440,0.0117423,1.1553780,-16.845,-20.239, - ,0.0040077,1.3413525,-2.950,-2.958, - ,0.0109389,-21.587,1.082049,0.0019994,-2.913,0.199537,0.0004017,-1.504
AO_W0_1-3.dxf,38, - , - ,CO2 Lhyges,3426.1,3435.1,3444.5,18.4,0.000,40,46,53,312.6,353.1,414.5,0.446,0.439,0.005,0.002,1531,439,503,588,0.0116518,1.1464727,-24.423,-27.790, - ,0.0040014,1.3392560,-4.508,-4.516, - ,0.0108490,-29.625,1.073255,0.0019963,-4.455,0.199229,0.0004014,-2.301
AO_W0_1-3.dxf,39, - , - ,CO2 Lhyges,3471.5,3479.6,3490.1,18.6,0.000,45,51,60,317.7,358.8,421.3,0.479,0.472,0.005,0.002,1640,472,540,628,0.0116329,1.1446152,-26.004,-29.365, - ,0.0039796,1.3319650,-9.927,-9.936, - ,0.0108324,-31.111,1.071629,0.0019854,-9.877,0.198146,0.0004003,-5.109
AO_W0_1-3.dxf,40, - , - ,CO2 Lhyges,3505.3,3651.4,3671.9,166.6,0.000,601,689,806,338.0,381.9,448.5,42.367,41.721,0.478,0.168,145427,41721,47830,55875,0.0116513,1.1464254,-24.463,-27.830, - ,0.0040014,1.3392448,-4.516,-4.525, - ,0.0108485,-29.667,1.073208,0.0019963,-4.463,0.199227,0.0004014,-2.305
AO_W0_1-3.dxf,41, - , - ,CO2 Lhyges,3700.3,3728.1,3732.3,32.0,0.000,1484,1744,1997,5.6,0.9,2.6,43.392,42.718,0.502,0.172,150364,42718,50180,57466,0.0119384,1.1746722,-0.427,-3.877, - ,0.0040193,1.3452385,-0.061,-0.069, - ,0.0111338,-4.154,1.101116,0.0020051,-0.060,0.200107,0.0004023,-0.031
AO_W0_1-3.dxf,42, - , - ,CO2 Lhyges,3759.9,3789.4,3792.1,32.2,0.000,1481,1740,1992,5.4,0.8,2.3,43.404,42.729,0.502,0.172,150402,42729,50193,57480,0.0119385,1.1746791,-0.421,-3.871, - ,0.0040192,1.3452222,-0.073,-0.081, - ,0.0111338,-4.147,1.101124,0.0020051,-0.072,0.200104,0.0004023,-0.037
