Time;Cumm.mm
21/04/2016 22:32;0
21/04/2016 23:02;0
21/04/2016 23:32;0
22/04/2016 00:02;0
22/04/2016 00:32;0
22/04/2016 01:02;0
22/04/2016 01:32;0
22/04/2016 02:02;0
22/04/2016 02:32;0
22/04/2016 03:02;0
22/04/2016 03:32;0
22/04/2016 04:02;0
22/04/2016 04:32;0
22/04/2016 05:02;0
22/04/2016 05:32;0
22/04/2016 06:02;0
22/04/2016 06:32;0
22/04/2016 07:02;0
22/04/2016 07:32;0
22/04/2016 08:02;0
22/04/2016 08:32;0
22/04/2016 09:02;0
22/04/2016 09:32;0
22/04/2016 10:02;0
22/04/2016 10:32;0
22/04/2016 11:02;0
22/04/2016 11:32;0
22/04/2016 12:02;0
22/04/2016 12:32;0
22/04/2016 13:02;0
22/04/2016 13:32;0
22/04/2016 14:02;0
22/04/2016 14:32;0
22/04/2016 15:02;0
22/04/2016 15:32;0
22/04/2016 16:02;0
22/04/2016 16:32;0
22/04/2016 17:02;0
22/04/2016 17:32;0
22/04/2016 18:02;0
22/04/2016 18:32;0
22/04/2016 19:02;0
22/04/2016 19:32;0
22/04/2016 20:02;0
22/04/2016 20:32;0
22/04/2016 21:02;0
22/04/2016 21:32;0
22/04/2016 22:02;0
22/04/2016 22:32;0
22/04/2016 23:02;0
22/04/2016 23:32;0
23/04/2016 00:02;0
23/04/2016 00:32;0
23/04/2016 01:02;0
23/04/2016 01:32;0
23/04/2016 02:02;0
23/04/2016 02:32;0
23/04/2016 03:02;0
23/04/2016 03:32;0
23/04/2016 04:02;0
23/04/2016 04:32;0
23/04/2016 05:02;0
23/04/2016 05:32;0
23/04/2016 06:02;0
23/04/2016 06:32;0
23/04/2016 07:02;0
23/04/2016 07:32;0
23/04/2016 08:02;0
23/04/2016 08:32;0
23/04/2016 09:02;0.6
23/04/2016 09:32;0
23/04/2016 10:02;0
23/04/2016 10:32;0
23/04/2016 11:02;0.2
23/04/2016 11:32;0
23/04/2016 12:02;0.2
23/04/2016 12:32;0.2
23/04/2016 13:02;0
23/04/2016 13:32;0.2
23/04/2016 14:02;0.2
23/04/2016 14:32;0
23/04/2016 15:02;0
23/04/2016 15:32;0
23/04/2016 16:02;0
23/04/2016 16:32;0
23/04/2016 17:02;0
23/04/2016 17:32;0
23/04/2016 18:02;0
23/04/2016 18:32;0
23/04/2016 19:02;0
23/04/2016 19:32;0
23/04/2016 20:02;0.2
23/04/2016 20:32;0
23/04/2016 21:02;0
23/04/2016 21:32;0
23/04/2016 22:02;0
23/04/2016 22:32;0
23/04/2016 23:02;0
23/04/2016 23:32;0
24/04/2016 00:02;0
24/04/2016 00:32;0
24/04/2016 01:02;0
24/04/2016 01:32;0
24/04/2016 02:02;0
24/04/2016 02:32;0
24/04/2016 03:02;0
24/04/2016 03:32;0
24/04/2016 04:02;0
24/04/2016 04:32;0
24/04/2016 05:02;0
24/04/2016 05:32;0
24/04/2016 06:02;0
24/04/2016 06:32;0
24/04/2016 07:02;0
24/04/2016 07:32;0
24/04/2016 08:02;0
24/04/2016 08:32;0
24/04/2016 09:02;0
24/04/2016 09:32;0
24/04/2016 10:02;0
24/04/2016 10:32;0
24/04/2016 11:02;0
24/04/2016 11:32;0
24/04/2016 12:02;0
24/04/2016 12:32;0.2
24/04/2016 13:02;0
24/04/2016 13:32;0.4
24/04/2016 14:02;0
24/04/2016 14:32;0
24/04/2016 15:02;0
24/04/2016 15:32;0
24/04/2016 16:02;0
24/04/2016 16:32;0
24/04/2016 17:02;0
24/04/2016 17:32;0
24/04/2016 18:02;0
24/04/2016 18:32;0
24/04/2016 19:02;0
24/04/2016 19:32;0
24/04/2016 20:02;0
24/04/2016 20:32;0
24/04/2016 21:02;0
24/04/2016 21:32;0
24/04/2016 22:02;0
24/04/2016 22:32;0
24/04/2016 23:02;0
24/04/2016 23:32;0
25/04/2016 00:02;0
25/04/2016 00:32;0
25/04/2016 01:02;0
25/04/2016 01:32;0
25/04/2016 02:02;0
25/04/2016 02:32;0
25/04/2016 03:02;0
25/04/2016 03:32;0
25/04/2016 04:02;0
25/04/2016 04:32;0
25/04/2016 05:02;0
25/04/2016 05:32;0
25/04/2016 06:02;0
25/04/2016 06:32;0
25/04/2016 07:02;0
25/04/2016 07:32;0
25/04/2016 08:02;0
25/04/2016 08:32;0
25/04/2016 09:02;0
25/04/2016 09:32;0
25/04/2016 10:02;0
25/04/2016 10:32;0
25/04/2016 11:02;0
25/04/2016 11:32;0
25/04/2016 12:02;0
25/04/2016 12:32;0
25/04/2016 13:02;0
25/04/2016 13:32;0
25/04/2016 14:02;0
25/04/2016 14:32;0.2
25/04/2016 15:02;0
25/04/2016 15:32;0
25/04/2016 16:02;0
25/04/2016 16:32;0
25/04/2016 17:02;0
25/04/2016 17:32;0
25/04/2016 18:02;0
25/04/2016 18:32;0
25/04/2016 19:02;0
25/04/2016 19:32;0
25/04/2016 20:02;0
25/04/2016 20:32;0
25/04/2016 21:02;0
25/04/2016 21:32;0
25/04/2016 22:02;0
25/04/2016 22:32;0
25/04/2016 23:02;0
25/04/2016 23:32;0
26/04/2016 00:02;0
26/04/2016 00:32;0
26/04/2016 01:02;0
26/04/2016 01:32;0
26/04/2016 02:02;0
26/04/2016 02:32;0
26/04/2016 03:02;0
26/04/2016 03:32;0
26/04/2016 04:02;0
26/04/2016 04:32;0.2
26/04/2016 05:02;0
26/04/2016 05:32;0
26/04/2016 06:02;0
26/04/2016 06:32;2
26/04/2016 07:02;1.2
26/04/2016 07:32;0.4
26/04/2016 08:02;0
26/04/2016 08:32;0.2
26/04/2016 09:02;0
26/04/2016 09:32;0.2
26/04/2016 10:02;0
26/04/2016 10:32;0
26/04/2016 11:02;0
26/04/2016 11:32;0
26/04/2016 12:02;0
26/04/2016 12:32;0
26/04/2016 13:02;0
26/04/2016 13:32;0
26/04/2016 14:02;0
26/04/2016 14:32;0
26/04/2016 15:02;0
26/04/2016 15:32;0
26/04/2016 16:02;0
26/04/2016 16:32;0
26/04/2016 17:02;0
26/04/2016 17:32;0
26/04/2016 18:02;0
26/04/2016 18:32;0
26/04/2016 19:02;0
26/04/2016 19:32;0
26/04/2016 20:02;0
26/04/2016 20:32;0
26/04/2016 21:02;0
26/04/2016 21:32;0.4
26/04/2016 22:02;1
26/04/2016 22:32;0.2
26/04/2016 23:02;0.2
26/04/2016 23:32;0.2
27/04/2016 00:02;0.2
27/04/2016 00:32;0
27/04/2016 01:02;0
27/04/2016 01:32;0.2
27/04/2016 02:02;0
27/04/2016 02:32;0.2
27/04/2016 03:02;0
27/04/2016 03:32;0.2
27/04/2016 04:02;0
27/04/2016 04:32;0
27/04/2016 05:02;0
27/04/2016 05:32;0
27/04/2016 06:02;0
27/04/2016 06:32;0
27/04/2016 07:02;0
27/04/2016 07:32;0
27/04/2016 08:02;0
27/04/2016 08:32;0
27/04/2016 09:02;0
27/04/2016 09:32;0
27/04/2016 10:02;0
27/04/2016 10:32;0.2
27/04/2016 11:02;0
27/04/2016 11:32;0
27/04/2016 12:02;0
27/04/2016 12:32;0
27/04/2016 13:02;0
27/04/2016 13:32;0
27/04/2016 14:02;0
27/04/2016 14:32;0
27/04/2016 15:02;0
27/04/2016 15:32;0
27/04/2016 16:02;0
27/04/2016 16:32;0
27/04/2016 17:02;0
27/04/2016 17:32;0
27/04/2016 18:02;0
27/04/2016 18:32;0
27/04/2016 19:02;0
27/04/2016 19:32;0.2
27/04/2016 20:02;0
27/04/2016 20:32;0
27/04/2016 21:02;0
27/04/2016 21:32;0
27/04/2016 22:02;0
27/04/2016 22:32;0
27/04/2016 23:02;0
27/04/2016 23:32;0
28/04/2016 00:02;0
28/04/2016 00:32;0
28/04/2016 01:02;0
28/04/2016 01:32;0
28/04/2016 02:02;0
28/04/2016 02:32;0
28/04/2016 03:02;0
28/04/2016 03:32;0
28/04/2016 04:02;0
28/04/2016 04:32;0
28/04/2016 05:02;0
28/04/2016 05:32;0
28/04/2016 06:02;0
28/04/2016 06:32;0
28/04/2016 07:02;0.4
28/04/2016 07:32;0.2
28/04/2016 08:02;0
28/04/2016 08:32;0.6
28/04/2016 09:02;0
28/04/2016 09:32;0
28/04/2016 10:02;0
28/04/2016 10:32;0
28/04/2016 11:02;0
28/04/2016 11:32;0
28/04/2016 12:02;0
28/04/2016 12:32;0
28/04/2016 13:02;0
28/04/2016 13:32;0
28/04/2016 14:02;0
28/04/2016 14:32;0
28/04/2016 15:02;0
28/04/2016 15:32;0.4
28/04/2016 16:02;0
28/04/2016 16:32;0
28/04/2016 17:02;0
28/04/2016 17:32;0
28/04/2016 18:02;0.2
28/04/2016 18:32;0.2
28/04/2016 19:02;0
28/04/2016 19:32;0
28/04/2016 20:02;0
28/04/2016 20:32;0
28/04/2016 21:02;0
28/04/2016 21:32;0
28/04/2016 22:02;0
28/04/2016 22:32;0
28/04/2016 23:02;0
28/04/2016 23:32;0
29/04/2016 00:02;0
29/04/2016 00:32;0
29/04/2016 01:02;0
29/04/2016 01:32;0
29/04/2016 02:02;0
29/04/2016 02:32;0
29/04/2016 03:02;0
29/04/2016 03:32;0
29/04/2016 04:02;0
29/04/2016 04:32;0
29/04/2016 05:02;0
29/04/2016 05:32;0
29/04/2016 06:02;0
29/04/2016 06:32;0
29/04/2016 07:02;0
29/04/2016 07:32;0
29/04/2016 08:02;0
29/04/2016 08:32;0.2
29/04/2016 09:02;0
29/04/2016 09:32;0
29/04/2016 10:02;0
29/04/2016 10:32;0
29/04/2016 11:02;0
29/04/2016 11:32;0
29/04/2016 12:02;0
29/04/2016 12:32;0
29/04/2016 13:02;0
29/04/2016 13:32;0
29/04/2016 14:02;0
29/04/2016 14:32;0
29/04/2016 15:02;0
29/04/2016 15:32;0
29/04/2016 16:02;0
29/04/2016 16:32;0
29/04/2016 17:02;0
29/04/2016 17:32;0
29/04/2016 18:02;0
29/04/2016 18:32;0
29/04/2016 19:02;0
29/04/2016 19:32;0
29/04/2016 20:02;0
29/04/2016 20:32;0
29/04/2016 21:02;0
29/04/2016 21:32;0
29/04/2016 22:02;0
29/04/2016 22:32;0
29/04/2016 23:02;0
29/04/2016 23:32;0
30/04/2016 00:02;0
30/04/2016 00:32;0
30/04/2016 01:02;0
30/04/2016 01:32;0
30/04/2016 02:02;0
30/04/2016 02:32;0
30/04/2016 03:02;0
30/04/2016 03:32;0
30/04/2016 04:02;0
30/04/2016 04:32;0
30/04/2016 05:02;0
30/04/2016 05:32;0
30/04/2016 06:02;0
30/04/2016 06:32;0
30/04/2016 07:02;0
30/04/2016 07:32;0
30/04/2016 08:02;0
30/04/2016 08:32;0
30/04/2016 09:02;0
30/04/2016 09:32;0
30/04/2016 10:02;0
30/04/2016 10:32;0
30/04/2016 11:02;0
30/04/2016 11:32;0
30/04/2016 12:02;0
30/04/2016 12:32;0
30/04/2016 13:02;0
30/04/2016 13:32;0
30/04/2016 14:02;0
30/04/2016 14:32;0
30/04/2016 15:02;0
30/04/2016 15:32;0
30/04/2016 16:02;0
30/04/2016 16:32;0
30/04/2016 17:02;0
30/04/2016 17:32;0
30/04/2016 18:02;0.6
30/04/2016 18:32;0.6
30/04/2016 19:02;1.4
30/04/2016 19:32;2.4
30/04/2016 20:02;1.2
30/04/2016 20:32;0
30/04/2016 21:02;0
30/04/2016 21:32;0.6
30/04/2016 22:02;1
30/04/2016 22:32;2
30/04/2016 23:02;1.4
30/04/2016 23:32;1.6
01/05/2016 00:02;2.4
01/05/2016 00:32;2.2
01/05/2016 01:02;1.8
01/05/2016 01:32;1.8
01/05/2016 02:02;0.8
01/05/2016 02:32;0.6
01/05/2016 03:02;0.2
01/05/2016 03:32;0.2
01/05/2016 04:02;0.2
01/05/2016 04:32;0.4
01/05/2016 05:02;0
01/05/2016 05:32;0
01/05/2016 06:02;0.2
01/05/2016 06:32;0
01/05/2016 07:02;0
01/05/2016 07:32;0.4
01/05/2016 08:02;0.6
01/05/2016 08:32;0.4
01/05/2016 09:02;0
01/05/2016 09:32;0
01/05/2016 10:02;0
01/05/2016 10:32;0
01/05/2016 11:02;0
01/05/2016 11:32;0
01/05/2016 12:02;0
01/05/2016 12:32;0
01/05/2016 13:02;0
01/05/2016 13:32;0
01/05/2016 14:02;0
01/05/2016 14:32;0
01/05/2016 15:02;0
01/05/2016 15:32;0
01/05/2016 16:02;0
01/05/2016 16:32;0
01/05/2016 17:02;0
01/05/2016 17:32;0
01/05/2016 18:02;0
01/05/2016 18:32;0
01/05/2016 19:02;0
01/05/2016 19:32;1.8
01/05/2016 20:02;2.2
01/05/2016 20:32;2
01/05/2016 21:02;0.6
01/05/2016 21:32;0
01/05/2016 22:02;0
01/05/2016 22:32;0
01/05/2016 23:02;0
01/05/2016 23:32;0
02/05/2016 00:02;0
02/05/2016 00:32;0
02/05/2016 01:02;0
02/05/2016 01:32;0
02/05/2016 02:02;0
02/05/2016 02:32;0
02/05/2016 03:02;0
02/05/2016 03:32;0
02/05/2016 04:02;0
02/05/2016 04:32;0
02/05/2016 05:02;0
02/05/2016 05:32;0
02/05/2016 06:02;0
02/05/2016 06:32;0
02/05/2016 07:02;0
02/05/2016 07:32;0
02/05/2016 08:02;0
02/05/2016 08:32;0
02/05/2016 09:02;0
02/05/2016 09:32;0
02/05/2016 10:02;0
02/05/2016 10:32;0
02/05/2016 11:02;0
02/05/2016 11:32;0
02/05/2016 12:02;0
02/05/2016 12:32;0
02/05/2016 13:02;0
02/05/2016 13:32;0
02/05/2016 14:02;0
02/05/2016 14:32;0
02/05/2016 15:02;0
02/05/2016 15:32;0
02/05/2016 16:02;0
02/05/2016 16:32;0
02/05/2016 17:02;0
02/05/2016 17:32;0
02/05/2016 18:02;0
02/05/2016 18:32;0
02/05/2016 19:02;0
02/05/2016 19:32;0
02/05/2016 20:02;0
02/05/2016 20:32;0
02/05/2016 21:02;0
02/05/2016 21:32;0
02/05/2016 22:02;0
02/05/2016 22:32;0
02/05/2016 23:02;0
02/05/2016 23:32;0
03/05/2016 00:02;0
03/05/2016 00:32;0
03/05/2016 01:02;0
03/05/2016 01:32;0
03/05/2016 02:02;0
03/05/2016 02:32;0
03/05/2016 03:02;0
03/05/2016 03:32;0
03/05/2016 04:02;0
03/05/2016 04:32;0
03/05/2016 05:02;0
03/05/2016 05:32;0
03/05/2016 06:02;0
03/05/2016 06:32;0
03/05/2016 07:02;0
03/05/2016 07:32;0
03/05/2016 08:02;0
03/05/2016 08:32;0
03/05/2016 09:02;0
03/05/2016 09:32;0
03/05/2016 10:02;0
03/05/2016 10:32;0.2
03/05/2016 11:02;0.4
03/05/2016 11:32;0.8
03/05/2016 12:02;1.4
03/05/2016 12:32;1.2
03/05/2016 13:02;1
03/05/2016 13:32;0
03/05/2016 14:02;0
03/05/2016 14:32;0
03/05/2016 15:02;0.2
03/05/2016 15:32;0
03/05/2016 16:02;0
03/05/2016 16:32;0
03/05/2016 17:02;0
03/05/2016 17:32;0
03/05/2016 18:02;0
03/05/2016 18:32;0
03/05/2016 19:02;0
03/05/2016 19:32;0
03/05/2016 20:02;0
03/05/2016 20:32;0
03/05/2016 21:02;0
03/05/2016 21:32;0
03/05/2016 22:02;0
03/05/2016 22:32;0
03/05/2016 23:02;0
03/05/2016 23:32;0
04/05/2016 00:02;0
04/05/2016 00:32;0
04/05/2016 01:02;0
04/05/2016 01:32;0
04/05/2016 02:02;0
04/05/2016 02:32;0
04/05/2016 03:02;0
04/05/2016 03:32;0.2
04/05/2016 04:02;0
04/05/2016 04:32;0
04/05/2016 05:02;0
04/05/2016 05:32;0
04/05/2016 06:02;0
04/05/2016 06:32;0
04/05/2016 07:02;0
04/05/2016 07:32;0
04/05/2016 08:02;0
04/05/2016 08:32;0
04/05/2016 09:02;0
04/05/2016 09:32;0
04/05/2016 10:02;0
04/05/2016 10:32;0
04/05/2016 11:02;0
04/05/2016 11:32;0
04/05/2016 12:02;0
04/05/2016 12:32;0
04/05/2016 13:02;0
04/05/2016 13:32;0
04/05/2016 14:02;0
04/05/2016 14:32;0
04/05/2016 15:02;0
04/05/2016 15:32;0
04/05/2016 16:02;0
04/05/2016 16:32;0
04/05/2016 17:02;0
04/05/2016 17:32;0
04/05/2016 18:02;0
04/05/2016 18:32;0
04/05/2016 19:02;0
04/05/2016 19:32;0
04/05/2016 20:02;0
04/05/2016 20:32;0
04/05/2016 21:02;0
04/05/2016 21:32;0
04/05/2016 22:02;0
04/05/2016 22:32;0
04/05/2016 23:02;0
04/05/2016 23:32;0
05/05/2016 00:02;0
05/05/2016 00:32;0
05/05/2016 01:02;0
05/05/2016 01:32;0
05/05/2016 02:02;0
05/05/2016 02:32;0
05/05/2016 03:02;0
05/05/2016 03:32;0
05/05/2016 04:02;0
05/05/2016 04:32;0
05/05/2016 05:02;0
05/05/2016 05:32;0
05/05/2016 06:02;0
05/05/2016 06:32;0
05/05/2016 07:02;0
05/05/2016 07:32;0
05/05/2016 08:02;0
05/05/2016 08:32;0
05/05/2016 09:02;0
05/05/2016 09:32;0
05/05/2016 10:02;0
05/05/2016 10:32;0
05/05/2016 11:02;0
05/05/2016 11:32;0
05/05/2016 12:02;0
05/05/2016 12:32;0
05/05/2016 13:02;0
05/05/2016 13:32;0
05/05/2016 14:02;0
05/05/2016 14:32;0
05/05/2016 15:02;0
05/05/2016 15:32;0
05/05/2016 16:02;0
05/05/2016 16:32;0
05/05/2016 17:02;0
05/05/2016 17:32;0
05/05/2016 18:02;0
05/05/2016 18:32;0
05/05/2016 19:02;0
05/05/2016 19:32;0
05/05/2016 20:02;0
05/05/2016 20:32;0
05/05/2016 21:02;0
05/05/2016 21:32;0
05/05/2016 22:02;0
05/05/2016 22:32;0
05/05/2016 23:02;0
05/05/2016 23:32;0
06/05/2016 00:02;0
06/05/2016 00:32;0
06/05/2016 01:02;0
06/05/2016 01:32;0
06/05/2016 02:02;0
06/05/2016 02:32;0
06/05/2016 03:02;0
06/05/2016 03:32;0
06/05/2016 04:02;0
06/05/2016 04:32;0
06/05/2016 05:02;0
06/05/2016 05:32;0
06/05/2016 06:02;0
06/05/2016 06:32;0
06/05/2016 07:02;0
06/05/2016 07:32;0
06/05/2016 08:02;0
06/05/2016 08:32;0
06/05/2016 09:02;0
06/05/2016 09:32;0
06/05/2016 10:02;0
06/05/2016 10:32;0
06/05/2016 11:02;0
06/05/2016 11:32;0
06/05/2016 12:02;0
06/05/2016 12:32;0
06/05/2016 13:02;0
06/05/2016 13:32;0
06/05/2016 14:02;0
06/05/2016 14:32;0
06/05/2016 15:02;0
06/05/2016 15:32;0
06/05/2016 16:02;0
06/05/2016 16:32;0
06/05/2016 17:02;0
06/05/2016 17:32;0
06/05/2016 18:02;0
06/05/2016 18:32;0
06/05/2016 19:02;0
06/05/2016 19:32;0
06/05/2016 20:02;0
06/05/2016 20:32;0
06/05/2016 21:02;0
06/05/2016 21:32;0
06/05/2016 22:02;0
06/05/2016 22:32;0
06/05/2016 23:02;0
06/05/2016 23:32;0
07/05/2016 00:02;0
07/05/2016 00:32;0
07/05/2016 01:02;0
07/05/2016 01:32;0
07/05/2016 02:02;0
07/05/2016 02:32;0
07/05/2016 03:02;0
07/05/2016 03:32;0
07/05/2016 04:02;0
07/05/2016 04:32;0
07/05/2016 05:02;0
07/05/2016 05:32;0
07/05/2016 06:02;0
07/05/2016 06:32;0
07/05/2016 07:02;0
07/05/2016 07:32;0
07/05/2016 08:02;0
07/05/2016 08:32;0
07/05/2016 09:02;0
07/05/2016 09:32;0
07/05/2016 10:02;0
07/05/2016 10:32;0
07/05/2016 11:02;0
07/05/2016 11:32;0
07/05/2016 12:02;0
07/05/2016 12:32;0
07/05/2016 13:02;0
07/05/2016 13:32;0
07/05/2016 14:02;0
07/05/2016 14:32;0
07/05/2016 15:02;0
07/05/2016 15:32;0
07/05/2016 16:02;0
07/05/2016 16:32;0
07/05/2016 17:02;0
07/05/2016 17:32;0
07/05/2016 18:02;0
07/05/2016 18:32;0
07/05/2016 19:02;0
07/05/2016 19:32;0
07/05/2016 20:02;0
07/05/2016 20:32;0
07/05/2016 21:02;0
07/05/2016 21:32;0
07/05/2016 22:02;0
07/05/2016 22:32;0
07/05/2016 23:02;0
07/05/2016 23:32;0
08/05/2016 00:02;0
08/05/2016 00:32;0
08/05/2016 01:02;0
08/05/2016 01:32;0
08/05/2016 02:02;0
08/05/2016 02:32;0
08/05/2016 03:02;0
08/05/2016 03:32;0
08/05/2016 04:02;0
08/05/2016 04:32;0
08/05/2016 05:02;0
08/05/2016 05:32;0
08/05/2016 06:02;0
08/05/2016 06:32;0
08/05/2016 07:02;0
08/05/2016 07:32;0
08/05/2016 08:02;0
08/05/2016 08:32;0
08/05/2016 09:02;0
08/05/2016 09:32;0
08/05/2016 10:02;0
08/05/2016 10:32;0
08/05/2016 11:02;0
08/05/2016 11:32;0
08/05/2016 12:02;0
08/05/2016 12:32;0
08/05/2016 13:02;0
08/05/2016 13:32;0
08/05/2016 14:02;0
08/05/2016 14:32;0
08/05/2016 15:02;0
08/05/2016 15:32;0
08/05/2016 16:02;0
08/05/2016 16:32;0
08/05/2016 17:02;0
08/05/2016 17:32;0
08/05/2016 18:02;0
08/05/2016 18:32;0
08/05/2016 19:02;0
08/05/2016 19:32;0
08/05/2016 20:02;0
08/05/2016 20:32;0
08/05/2016 21:02;0
08/05/2016 21:32;0
08/05/2016 22:02;0
08/05/2016 22:32;0
08/05/2016 23:02;0
08/05/2016 23:32;0
09/05/2016 00:02;0
09/05/2016 00:32;0
09/05/2016 01:02;0
09/05/2016 01:32;0
09/05/2016 02:02;0
09/05/2016 02:32;0
09/05/2016 03:02;0
09/05/2016 03:32;0
09/05/2016 04:02;0
09/05/2016 04:32;0
09/05/2016 05:02;0
09/05/2016 05:32;0
09/05/2016 06:02;0
09/05/2016 06:32;0
09/05/2016 07:02;0
09/05/2016 07:32;0
09/05/2016 08:02;0
09/05/2016 08:32;0
09/05/2016 09:02;0
09/05/2016 09:32;0
09/05/2016 10:02;0
09/05/2016 10:32;0
09/05/2016 11:02;0
09/05/2016 11:32;0
09/05/2016 12:02;0
09/05/2016 12:32;0
09/05/2016 13:02;0
09/05/2016 13:32;0
09/05/2016 14:02;0
09/05/2016 14:32;0
09/05/2016 15:02;0
09/05/2016 15:32;0
09/05/2016 16:02;0
09/05/2016 16:32;0
09/05/2016 17:02;0
09/05/2016 17:32;0
09/05/2016 18:02;0
09/05/2016 18:32;0
09/05/2016 19:02;0
09/05/2016 19:32;0
09/05/2016 20:02;0
09/05/2016 20:32;0
09/05/2016 21:02;0
09/05/2016 21:32;0
09/05/2016 22:02;0
09/05/2016 22:32;0
09/05/2016 23:02;0
09/05/2016 23:32;0
10/05/2016 00:02;0
10/05/2016 00:32;0
10/05/2016 01:02;0.4
10/05/2016 01:32;0.4
10/05/2016 02:02;0.4
10/05/2016 02:32;0
10/05/2016 03:02;0
10/05/2016 03:32;0
10/05/2016 04:02;0
10/05/2016 04:32;0.4
10/05/2016 05:02;0.4
10/05/2016 05:32;0.4
10/05/2016 06:02;0.2
10/05/2016 06:32;0
10/05/2016 07:02;0.2
10/05/2016 07:32;0
10/05/2016 08:02;0
10/05/2016 08:32;0
10/05/2016 09:02;0.2
10/05/2016 09:32;0.2
10/05/2016 10:02;0
10/05/2016 10:32;0
10/05/2016 11:02;0
10/05/2016 11:32;0
10/05/2016 12:02;0
10/05/2016 12:32;0.2
10/05/2016 13:02;0.8
10/05/2016 13:32;0.6
10/05/2016 14:02;0
10/05/2016 14:32;0
10/05/2016 15:02;0
10/05/2016 15:32;0
10/05/2016 16:02;0
10/05/2016 16:32;0
10/05/2016 17:02;0
10/05/2016 17:32;0
10/05/2016 18:02;0
10/05/2016 18:32;0
10/05/2016 19:02;0
10/05/2016 19:32;0
10/05/2016 20:02;0
10/05/2016 20:32;0
10/05/2016 21:02;0
10/05/2016 21:32;0
10/05/2016 22:02;0
10/05/2016 22:32;0
10/05/2016 23:02;0
10/05/2016 23:32;0
11/05/2016 00:02;0
11/05/2016 00:32;0
11/05/2016 01:02;0
11/05/2016 01:32;0
11/05/2016 02:02;0
11/05/2016 02:32;0
11/05/2016 03:02;0
11/05/2016 03:32;0
11/05/2016 04:02;0.2
11/05/2016 04:32;0
11/05/2016 05:02;0
11/05/2016 05:32;0
11/05/2016 06:02;0
11/05/2016 06:32;0
11/05/2016 07:02;0
11/05/2016 07:32;0
11/05/2016 08:02;0
11/05/2016 08:32;0
11/05/2016 09:02;0
11/05/2016 09:32;0
11/05/2016 10:02;0
11/05/2016 10:32;0
11/05/2016 11:02;0
11/05/2016 11:32;0
11/05/2016 12:02;0
11/05/2016 12:32;0
11/05/2016 13:02;0
11/05/2016 13:32;0
11/05/2016 14:02;0
11/05/2016 14:32;0
11/05/2016 15:02;0
11/05/2016 15:32;0
11/05/2016 16:02;0
11/05/2016 16:32;0
11/05/2016 17:02;0
11/05/2016 17:32;0
11/05/2016 18:02;0
11/05/2016 18:32;0
11/05/2016 19:02;0.2
11/05/2016 19:32;11
11/05/2016 20:02;4.2
11/05/2016 20:32;2
11/05/2016 21:02;0.4
11/05/2016 21:32;0
11/05/2016 22:02;0
11/05/2016 22:32;0.2
11/05/2016 23:02;0
11/05/2016 23:32;0
12/05/2016 00:02;0
12/05/2016 00:32;0
12/05/2016 01:02;0.4
12/05/2016 01:32;1
12/05/2016 02:02;0
12/05/2016 02:32;0
12/05/2016 03:02;0
12/05/2016 03:32;0
12/05/2016 04:02;0
12/05/2016 04:32;0
12/05/2016 05:02;0
12/05/2016 05:32;0
12/05/2016 06:02;0
12/05/2016 06:32;0
12/05/2016 07:02;0
12/05/2016 07:32;4
12/05/2016 08:02;6.2
12/05/2016 08:32;0.2
12/05/2016 09:02;0
12/05/2016 09:32;1.2
12/05/2016 10:02;0.4
12/05/2016 10:32;0
12/05/2016 11:02;0
12/05/2016 11:32;0.2
12/05/2016 12:02;0
12/05/2016 12:32;0.6
12/05/2016 13:02;0
12/05/2016 13:32;0
12/05/2016 14:02;0.2
12/05/2016 14:32;0.4
12/05/2016 15:02;0.4
12/05/2016 15:32;0.4
12/05/2016 16:02;0.2
12/05/2016 16:32;0.6
12/05/2016 17:02;1.2
12/05/2016 17:32;0.4
12/05/2016 18:02;0.4
12/05/2016 18:32;0
12/05/2016 19:02;0.6
12/05/2016 19:32;0.4
12/05/2016 20:02;0.2
12/05/2016 20:32;0
12/05/2016 21:02;0.2
12/05/2016 21:32;0.2
12/05/2016 22:02;0
12/05/2016 22:32;0
12/05/2016 23:02;0
12/05/2016 23:32;0
13/05/2016 00:02;0
13/05/2016 00:32;0
13/05/2016 01:02;0.2
13/05/2016 01:32;0
13/05/2016 02:02;0
13/05/2016 02:32;0
13/05/2016 03:02;0
13/05/2016 03:32;0
13/05/2016 04:02;0
13/05/2016 04:32;0
13/05/2016 05:02;0
13/05/2016 05:32;0
13/05/2016 06:02;0
13/05/2016 06:32;0
13/05/2016 07:02;0
13/05/2016 07:32;0
13/05/2016 08:02;0
13/05/2016 08:32;0
13/05/2016 09:02;0
13/05/2016 09:32;0
13/05/2016 10:02;0
13/05/2016 10:32;0
13/05/2016 11:02;0
13/05/2016 11:32;0
13/05/2016 12:02;0
13/05/2016 12:32;0
13/05/2016 13:02;0
13/05/2016 13:32;0
13/05/2016 14:02;0.2
13/05/2016 14:32;0
13/05/2016 15:02;0
13/05/2016 15:32;0
13/05/2016 16:02;0
13/05/2016 16:32;0
13/05/2016 17:02;0
13/05/2016 17:32;0
13/05/2016 18:02;0.6
13/05/2016 18:32;1.8
13/05/2016 19:02;2.2
13/05/2016 19:32;2.8
13/05/2016 20:02;0
13/05/2016 20:32;0.2
13/05/2016 21:02;0.2
13/05/2016 21:32;0
13/05/2016 22:02;0
13/05/2016 22:32;0
13/05/2016 23:02;0
13/05/2016 23:32;0
