"Date";"DateCheck";"Q.m3Hrs";"Qna"
2016-04-22 20:10:00;"22/04/2016 20:10";7,319;7,319
2016-04-22 20:12:00;"22/04/2016 20:12";7,114;7,114
2016-04-22 20:14:00;"22/04/2016 20:14";8,141;8,141
2016-04-22 20:16:00;"22/04/2016 20:16";8,418;8,418
2016-04-22 20:18:00;"22/04/2016 20:18";7,66;7,66
2016-04-22 20:20:00;"22/04/2016 20:20";7,825;7,825
2016-04-22 20:22:00;"22/04/2016 20:22";8,445;8,445
2016-04-22 20:24:00;"22/04/2016 20:24";8,219;8,219
2016-04-22 20:26:00;"22/04/2016 20:26";7,998;7,998
2016-04-22 20:28:00;"22/04/2016 20:28";7,588;7,588
2016-04-22 20:30:00;"22/04/2016 20:30";7,564;7,564
2016-04-22 20:32:00;"22/04/2016 20:32";7,658;7,658
2016-04-22 20:34:00;"22/04/2016 20:34";7,397;7,397
2016-04-22 20:36:00;"22/04/2016 20:36";8,025;8,025
2016-04-22 20:38:00;"22/04/2016 20:38";7,765;7,765
2016-04-22 20:40:00;"22/04/2016 20:40";7,601;7,601
2016-04-22 20:42:00;"22/04/2016 20:42";7,771;7,771
2016-04-22 20:44:00;"22/04/2016 20:44";7,565;7,565
2016-04-22 20:46:00;"22/04/2016 20:46";7,748;7,748
2016-04-22 20:48:00;"22/04/2016 20:48";7,616;7,616
2016-04-22 20:50:00;"22/04/2016 20:50";6,921;6,921
2016-04-22 20:52:00;"22/04/2016 20:52";7,857;7,857
2016-04-22 20:54:00;"22/04/2016 20:54";7,595;7,595
2016-04-22 20:56:00;"22/04/2016 20:56";8,331;8,331
2016-04-22 20:58:00;"22/04/2016 20:58";7,997;7,997
2016-04-22 21:00:00;"22/04/2016 21:00";7,554;7,554
2016-04-22 21:02:00;"22/04/2016 21:02";7,492;7,492
2016-04-22 21:04:00;"22/04/2016 21:04";7,276;7,276
2016-04-22 21:06:00;"22/04/2016 21:06";7,598;7,598
2016-04-22 21:08:00;"22/04/2016 21:08";7,101;7,101
2016-04-22 21:10:00;"22/04/2016 21:10";7,352;7,352
2016-04-22 21:12:00;"22/04/2016 21:12";7,776;7,776
2016-04-22 21:14:00;"22/04/2016 21:14";7,835;7,835
2016-04-22 21:16:00;"22/04/2016 21:16";7,657;7,657
2016-04-22 21:18:00;"22/04/2016 21:18";7,61;7,61
2016-04-22 21:20:00;"22/04/2016 21:20";7,832;7,832
2016-04-22 21:22:00;"22/04/2016 21:22";7,492;7,492
2016-04-22 21:24:00;"22/04/2016 21:24";7,614;7,614
2016-04-22 21:26:00;"22/04/2016 21:26";7,694;7,694
2016-04-22 21:28:00;"22/04/2016 21:28";7,779;7,779
2016-04-22 21:30:00;"22/04/2016 21:30";7,692;7,692
2016-04-22 21:32:00;"22/04/2016 21:32";7,61;7,61
2016-04-22 21:34:00;"22/04/2016 21:34";7,297;7,297
2016-04-22 21:36:00;"22/04/2016 21:36";7,42;7,42
2016-04-22 21:38:00;"22/04/2016 21:38";7,624;7,624
2016-04-22 21:40:00;"22/04/2016 21:40";7,458;7,458
2016-04-22 21:42:00;"22/04/2016 21:42";6,942;6,942
2016-04-22 21:44:00;"22/04/2016 21:44";8,299;8,299
2016-04-22 21:46:00;"22/04/2016 21:46";7,035;7,035
2016-04-22 21:48:00;"22/04/2016 21:48";7,069;7,069
2016-04-22 21:50:00;"22/04/2016 21:50";7,527;7,527
2016-04-22 21:52:00;"22/04/2016 21:52";7,302;7,302
2016-04-22 21:54:00;"22/04/2016 21:54";7,034;7,034
2016-04-22 21:56:00;"22/04/2016 21:56";7,392;7,392
2016-04-22 21:58:00;"22/04/2016 21:58";7,266;7,266
2016-04-22 22:00:00;"22/04/2016 22:00";6,642;6,642
2016-04-22 22:02:00;"22/04/2016 22:02";7,471;7,471
2016-04-22 22:04:00;"22/04/2016 22:04";7,69;7,69
2016-04-22 22:06:00;"22/04/2016 22:06";7,455;7,455
2016-04-22 22:08:00;"22/04/2016 22:08";7,841;7,841
2016-04-22 22:10:00;"22/04/2016 22:10";7,592;7,592
2016-04-22 22:12:00;"22/04/2016 22:12";7,371;7,371
2016-04-22 22:14:00;"22/04/2016 22:14";7,141;7,141
2016-04-22 22:16:00;"22/04/2016 22:16";6,397;6,397
2016-04-22 22:18:00;"22/04/2016 22:18";6,971;6,971
2016-04-22 22:20:00;"22/04/2016 22:20";7,524;7,524
2016-04-22 22:22:00;"22/04/2016 22:22";7,159;7,159
2016-04-22 22:24:00;"22/04/2016 22:24";7,193;7,193
2016-04-22 22:26:00;"22/04/2016 22:26";7,275;7,275
2016-04-22 22:28:00;"22/04/2016 22:28";7,178;7,178
2016-04-22 22:30:00;"22/04/2016 22:30";7,553;7,553
2016-04-22 22:32:00;"22/04/2016 22:32";7,473;7,473
2016-04-22 22:34:00;"22/04/2016 22:34";7,234;7,234
2016-04-22 22:36:00;"22/04/2016 22:36";7,016;7,016
2016-04-22 22:38:00;"22/04/2016 22:38";7,149;7,149
2016-04-22 22:40:00;"22/04/2016 22:40";7,656;7,656
2016-04-22 22:42:00;"22/04/2016 22:42";6,936;6,936
2016-04-22 22:44:00;"22/04/2016 22:44";7,122;7,122
2016-04-22 22:46:00;"22/04/2016 22:46";6,922;6,922
2016-04-22 22:48:00;"22/04/2016 22:48";7,068;7,068
2016-04-22 22:50:00;"22/04/2016 22:50";7,304;7,304
2016-04-22 22:52:00;"22/04/2016 22:52";6,876;6,876
2016-04-22 22:54:00;"22/04/2016 22:54";7,353;7,353
2016-04-22 22:56:00;"22/04/2016 22:56";7,261;7,261
2016-04-22 22:58:00;"22/04/2016 22:58";7,6;7,6
2016-04-22 23:00:00;"22/04/2016 23:00";7,565;7,565
2016-04-22 23:02:00;"22/04/2016 23:02";6,952;6,952
2016-04-22 23:04:00;"22/04/2016 23:04";6,69;6,69
2016-04-22 23:06:00;"22/04/2016 23:06";7,168;7,168
2016-04-22 23:08:00;"22/04/2016 23:08";7,3;7,3
2016-04-22 23:10:00;"22/04/2016 23:10";7,211;7,211
2016-04-22 23:12:00;"22/04/2016 23:12";6,968;6,968
2016-04-22 23:14:00;"22/04/2016 23:14";7,152;7,152
2016-04-22 23:16:00;"22/04/2016 23:16";6,994;6,994
2016-04-22 23:18:00;"22/04/2016 23:18";6,625;6,625
2016-04-22 23:20:00;"22/04/2016 23:20";7,066;7,066
2016-04-22 23:22:00;"22/04/2016 23:22";7,518;7,518
2016-04-22 23:24:00;"22/04/2016 23:24";6,889;6,889
2016-04-22 23:26:00;"22/04/2016 23:26";6,916;6,916
2016-04-22 23:28:00;"22/04/2016 23:28";7,297;7,297
2016-04-22 23:30:00;"22/04/2016 23:30";7,195;7,195
2016-04-22 23:32:00;"22/04/2016 23:32";6,533;6,533
2016-04-22 23:34:00;"22/04/2016 23:34";7,004;7,004
2016-04-22 23:36:00;"22/04/2016 23:36";6,947;6,947
2016-04-22 23:38:00;"22/04/2016 23:38";7,239;7,239
2016-04-22 23:40:00;"22/04/2016 23:40";7,2;7,2
2016-04-22 23:42:00;"22/04/2016 23:42";6,859;6,859
2016-04-22 23:44:00;"22/04/2016 23:44";7,519;7,519
2016-04-22 23:46:00;"22/04/2016 23:46";7,288;7,288
2016-04-22 23:48:00;"22/04/2016 23:48";6,979;6,979
2016-04-22 23:50:00;"22/04/2016 23:50";7,301;7,301
2016-04-22 23:52:00;"22/04/2016 23:52";7,349;7,349
2016-04-22 23:54:00;"22/04/2016 23:54";7,296;7,296
2016-04-22 23:56:00;"22/04/2016 23:56";7,125;7,125
2016-04-22 23:58:00;"22/04/2016 23:58";6,987;6,987
2016-04-23 00:00:00;"23/04/2016 00:00";7,598;7,598
2016-04-23 00:02:00;"23/04/2016 00:02";7,129;7,129
2016-04-23 00:04:00;"23/04/2016 00:04";7,269;7,269
2016-04-23 00:06:00;"23/04/2016 00:06";6,783;6,783
2016-04-23 00:08:00;"23/04/2016 00:08";7,434;7,434
2016-04-23 00:10:00;"23/04/2016 00:10";6,828;6,828
2016-04-23 00:12:00;"23/04/2016 00:12";6,915;6,915
2016-04-23 00:14:00;"23/04/2016 00:14";7,272;7,272
2016-04-23 00:16:00;"23/04/2016 00:16";6,773;6,773
2016-04-23 00:18:00;"23/04/2016 00:18";6,835;6,835
2016-04-23 00:20:00;"23/04/2016 00:20";6,804;6,804
2016-04-23 00:22:00;"23/04/2016 00:22";6,509;6,509
2016-04-23 00:24:00;"23/04/2016 00:24";7,65;7,65
2016-04-23 00:26:00;"23/04/2016 00:26";7,679;7,679
2016-04-23 00:28:00;"23/04/2016 00:28";6,577;6,577
2016-04-23 00:30:00;"23/04/2016 00:30";6,663;6,663
2016-04-23 00:32:00;"23/04/2016 00:32";7,065;7,065
2016-04-23 00:34:00;"23/04/2016 00:34";6,876;6,876
2016-04-23 00:36:00;"23/04/2016 00:36";6,976;6,976
2016-04-23 00:38:00;"23/04/2016 00:38";7,255;7,255
2016-04-23 00:40:00;"23/04/2016 00:40";6,814;6,814
2016-04-23 00:42:00;"23/04/2016 00:42";7,009;7,009
2016-04-23 00:44:00;"23/04/2016 00:44";7,042;7,042
2016-04-23 00:46:00;"23/04/2016 00:46";7,203;7,203
2016-04-23 00:48:00;"23/04/2016 00:48";7,266;7,266
2016-04-23 00:50:00;"23/04/2016 00:50";6,956;6,956
2016-04-23 00:52:00;"23/04/2016 00:52";7,51;7,51
2016-04-23 00:54:00;"23/04/2016 00:54";6,771;6,771
2016-04-23 00:56:00;"23/04/2016 00:56";6,958;6,958
2016-04-23 00:58:00;"23/04/2016 00:58";7,192;7,192
2016-04-23 01:00:00;"23/04/2016 01:00";7,511;7,511
2016-04-23 01:02:00;"23/04/2016 01:02";6,569;6,569
2016-04-23 01:04:00;"23/04/2016 01:04";7,261;7,261
2016-04-23 01:06:00;"23/04/2016 01:06";6,677;6,677
2016-04-23 01:08:00;"23/04/2016 01:08";6,671;6,671
2016-04-23 01:10:00;"23/04/2016 01:10";6,999;6,999
2016-04-23 01:12:00;"23/04/2016 01:12";6,981;6,981
2016-04-23 01:14:00;"23/04/2016 01:14";7,21;7,21
2016-04-23 01:16:00;"23/04/2016 01:16";7,639;7,639
2016-04-23 01:18:00;"23/04/2016 01:18";7,545;7,545
2016-04-23 01:20:00;"23/04/2016 01:20";6,885;6,885
2016-04-23 01:22:00;"23/04/2016 01:22";6,877;6,877
2016-04-23 01:24:00;"23/04/2016 01:24";6,772;6,772
2016-04-23 01:26:00;"23/04/2016 01:26";7,116;7,116
2016-04-23 01:28:00;"23/04/2016 01:28";6,847;6,847
2016-04-23 01:30:00;"23/04/2016 01:30";7,32;7,32
2016-04-23 01:32:00;"23/04/2016 01:32";7,171;7,171
2016-04-23 01:34:00;"23/04/2016 01:34";7,31;7,31
2016-04-23 01:36:00;"23/04/2016 01:36";7,157;7,157
2016-04-23 01:38:00;"23/04/2016 01:38";7,473;7,473
2016-04-23 01:40:00;"23/04/2016 01:40";7,164;7,164
2016-04-23 01:42:00;"23/04/2016 01:42";7,026;7,026
2016-04-23 01:44:00;"23/04/2016 01:44";6,914;6,914
2016-04-23 01:46:00;"23/04/2016 01:46";6,988;6,988
2016-04-23 01:48:00;"23/04/2016 01:48";6,552;6,552
2016-04-23 01:50:00;"23/04/2016 01:50";7,775;7,775
2016-04-23 01:52:00;"23/04/2016 01:52";7,249;7,249
2016-04-23 01:54:00;"23/04/2016 01:54";7,066;7,066
2016-04-23 01:56:00;"23/04/2016 01:56";7,132;7,132
2016-04-23 01:58:00;"23/04/2016 01:58";7,288;7,288
2016-04-23 02:00:00;"23/04/2016 02:00";7,157;7,157
2016-04-23 02:02:00;"23/04/2016 02:02";7,528;7,528
2016-04-23 02:04:00;"23/04/2016 02:04";7,306;7,306
2016-04-23 02:06:00;"23/04/2016 02:06";6,954;6,954
2016-04-23 02:08:00;"23/04/2016 02:08";6,94;6,94
2016-04-23 02:10:00;"23/04/2016 02:10";6,957;6,957
2016-04-23 02:12:00;"23/04/2016 02:12";6,969;6,969
2016-04-23 02:14:00;"23/04/2016 02:14";6,964;6,964
2016-04-23 02:16:00;"23/04/2016 02:16";7,3;7,3
2016-04-23 02:18:00;"23/04/2016 02:18";6,893;6,893
2016-04-23 02:20:00;"23/04/2016 02:20";7,175;7,175
2016-04-23 02:22:00;"23/04/2016 02:22";7,564;7,564
2016-04-23 02:24:00;"23/04/2016 02:24";7,05;7,05
2016-04-23 02:26:00;"23/04/2016 02:26";7,582;7,582
2016-04-23 02:28:00;"23/04/2016 02:28";7,199;7,199
2016-04-23 02:30:00;"23/04/2016 02:30";7,324;7,324
2016-04-23 02:32:00;"23/04/2016 02:32";7,28;7,28
2016-04-23 02:34:00;"23/04/2016 02:34";8,052;8,052
2016-04-23 02:36:00;"23/04/2016 02:36";7,173;7,173
2016-04-23 02:38:00;"23/04/2016 02:38";6,634;6,634
2016-04-23 02:40:00;"23/04/2016 02:40";7,319;7,319
2016-04-23 02:42:00;"23/04/2016 02:42";7,368;7,368
2016-04-23 02:44:00;"23/04/2016 02:44";7,345;7,345
2016-04-23 02:46:00;"23/04/2016 02:46";7,446;7,446
2016-04-23 02:48:00;"23/04/2016 02:48";7,669;7,669
2016-04-23 02:50:00;"23/04/2016 02:50";7,298;7,298
2016-04-23 02:52:00;"23/04/2016 02:52";7,418;7,418
2016-04-23 02:54:00;"23/04/2016 02:54";6,86;6,86
2016-04-23 02:56:00;"23/04/2016 02:56";7,408;7,408
2016-04-23 02:58:00;"23/04/2016 02:58";7,178;7,178
2016-04-23 03:00:00;"23/04/2016 03:00";7,368;7,368
2016-04-23 03:02:00;"23/04/2016 03:02";7,648;7,648
2016-04-23 03:04:00;"23/04/2016 03:04";7,231;7,231
2016-04-23 03:06:00;"23/04/2016 03:06";6,88;6,88
2016-04-23 03:08:00;"23/04/2016 03:08";6,871;6,871
2016-04-23 03:10:00;"23/04/2016 03:10";6,814;6,814
2016-04-23 03:12:00;"23/04/2016 03:12";7,658;7,658
2016-04-23 03:14:00;"23/04/2016 03:14";7,289;7,289
2016-04-23 03:16:00;"23/04/2016 03:16";7,942;7,942
2016-04-23 03:18:00;"23/04/2016 03:18";7,471;7,471
2016-04-23 03:20:00;"23/04/2016 03:20";6,854;6,854
2016-04-23 03:22:00;"23/04/2016 03:22";7,306;7,306
2016-04-23 03:24:00;"23/04/2016 03:24";7,301;7,301
2016-04-23 03:26:00;"23/04/2016 03:26";7,581;7,581
2016-04-23 03:28:00;"23/04/2016 03:28";7,586;7,586
2016-04-23 03:30:00;"23/04/2016 03:30";7,238;7,238
2016-04-23 03:32:00;"23/04/2016 03:32";7,522;7,522
2016-04-23 03:34:00;"23/04/2016 03:34";7,541;7,541
2016-04-23 03:36:00;"23/04/2016 03:36";7,496;7,496
2016-04-23 03:38:00;"23/04/2016 03:38";7,286;7,286
2016-04-23 03:40:00;"23/04/2016 03:40";7,549;7,549
2016-04-23 03:42:00;"23/04/2016 03:42";7,804;7,804
2016-04-23 03:44:00;"23/04/2016 03:44";7,055;7,055
2016-04-23 03:46:00;"23/04/2016 03:46";7,464;7,464
2016-04-23 03:48:00;"23/04/2016 03:48";7,742;7,742
2016-04-23 03:50:00;"23/04/2016 03:50";7,776;7,776
2016-04-23 03:52:00;"23/04/2016 03:52";6,99;6,99
2016-04-23 03:54:00;"23/04/2016 03:54";7,128;7,128
2016-04-23 03:56:00;"23/04/2016 03:56";7,701;7,701
2016-04-23 03:58:00;"23/04/2016 03:58";7,486;7,486
2016-04-23 04:00:00;"23/04/2016 04:00";7,301;7,301
2016-04-23 04:02:00;"23/04/2016 04:02";7,718;7,718
2016-04-23 04:04:00;"23/04/2016 04:04";6,883;6,883
2016-04-23 04:06:00;"23/04/2016 04:06";7,411;7,411
2016-04-23 04:08:00;"23/04/2016 04:08";7,096;7,096
2016-04-23 04:10:00;"23/04/2016 04:10";6,876;6,876
2016-04-23 04:12:00;"23/04/2016 04:12";7,74;7,74
2016-04-23 04:14:00;"23/04/2016 04:14";7,136;7,136
2016-04-23 04:16:00;"23/04/2016 04:16";7,779;7,779
2016-04-23 04:18:00;"23/04/2016 04:18";7,453;7,453
2016-04-23 04:20:00;"23/04/2016 04:20";7,522;7,522
2016-04-23 04:22:00;"23/04/2016 04:22";7,134;7,134
2016-04-23 04:24:00;"23/04/2016 04:24";7,926;7,926
2016-04-23 04:26:00;"23/04/2016 04:26";7,453;7,453
2016-04-23 04:28:00;"23/04/2016 04:28";7,046;7,046
2016-04-23 04:30:00;"23/04/2016 04:30";7,419;7,419
2016-04-23 04:32:00;"23/04/2016 04:32";6,958;6,958
2016-04-23 04:34:00;"23/04/2016 04:34";7,836;7,836
2016-04-23 04:36:00;"23/04/2016 04:36";7,855;7,855
2016-04-23 04:38:00;"23/04/2016 04:38";7,484;7,484
2016-04-23 04:40:00;"23/04/2016 04:40";7,212;7,212
2016-04-23 04:42:00;"23/04/2016 04:42";8,089;8,089
2016-04-23 04:44:00;"23/04/2016 04:44";7,688;7,688
2016-04-23 04:46:00;"23/04/2016 04:46";7,395;7,395
2016-04-23 04:48:00;"23/04/2016 04:48";7,425;7,425
2016-04-23 04:50:00;"23/04/2016 04:50";7,174;7,174
2016-04-23 04:52:00;"23/04/2016 04:52";6,887;6,887
2016-04-23 04:54:00;"23/04/2016 04:54";6,477;6,477
2016-04-23 04:56:00;"23/04/2016 04:56";6,975;6,975
2016-04-23 04:58:00;"23/04/2016 04:58";7,356;7,356
2016-04-23 05:00:00;"23/04/2016 05:00";7,287;7,287
2016-04-23 05:02:00;"23/04/2016 05:02";7,5;7,5
2016-04-23 05:04:00;"23/04/2016 05:04";7,351;7,351
2016-04-23 05:06:00;"23/04/2016 05:06";6,967;6,967
2016-04-23 05:08:00;"23/04/2016 05:08";7,028;7,028
2016-04-23 05:10:00;"23/04/2016 05:10";7,429;7,429
2016-04-23 05:12:00;"23/04/2016 05:12";6,777;6,777
2016-04-23 05:14:00;"23/04/2016 05:14";6,228;6,228
2016-04-23 05:16:00;"23/04/2016 05:16";6,02;6,02
2016-04-23 05:18:00;"23/04/2016 05:18";6,074;6,074
2016-04-23 05:20:00;"23/04/2016 05:20";6,08;6,08
2016-04-23 05:22:00;"23/04/2016 05:22";5,946;5,946
2016-04-23 05:24:00;"23/04/2016 05:24";6,194;6,194
2016-04-23 05:26:00;"23/04/2016 05:26";6,313;6,313
2016-04-23 05:28:00;"23/04/2016 05:28";6,162;6,162
2016-04-23 05:30:00;"23/04/2016 05:30";6,108;6,108
2016-04-23 05:32:00;"23/04/2016 05:32";6,486;6,486
2016-04-23 05:34:00;"23/04/2016 05:34";6,02;6,02
2016-04-23 05:36:00;"23/04/2016 05:36";6,428;6,428
2016-04-23 05:38:00;"23/04/2016 05:38";6,187;6,187
2016-04-23 05:40:00;"23/04/2016 05:40";6,223;6,223
2016-04-23 05:42:00;"23/04/2016 05:42";5,966;5,966
2016-04-23 05:44:00;"23/04/2016 05:44";6,156;6,156
2016-04-23 05:46:00;"23/04/2016 05:46";6,28;6,28
2016-04-23 05:48:00;"23/04/2016 05:48";6,074;6,074
2016-04-23 05:50:00;"23/04/2016 05:50";5,753;5,753
2016-04-23 05:52:00;"23/04/2016 05:52";5,906;5,906
2016-04-23 05:54:00;"23/04/2016 05:54";5,995;5,995
2016-04-23 05:56:00;"23/04/2016 05:56";6,27;6,27
2016-04-23 05:58:00;"23/04/2016 05:58";6,116;6,116
2016-04-23 06:00:00;"23/04/2016 06:00";6,072;6,072
2016-04-23 06:02:00;"23/04/2016 06:02";6,367;6,367
2016-04-23 06:04:00;"23/04/2016 06:04";6,231;6,231
2016-04-23 06:06:00;"23/04/2016 06:06";7,293;7,293
2016-04-23 06:08:00;"23/04/2016 06:08";7,301;7,301
2016-04-23 06:10:00;"23/04/2016 06:10";7,208;7,208
2016-04-23 06:12:00;"23/04/2016 06:12";6,7;6,7
2016-04-23 06:14:00;"23/04/2016 06:14";7,092;7,092
2016-04-23 06:16:00;"23/04/2016 06:16";6,828;6,828
2016-04-23 06:18:00;"23/04/2016 06:18";7,113;7,113
2016-04-23 06:20:00;"23/04/2016 06:20";7,532;7,532
2016-04-23 06:22:00;"23/04/2016 06:22";7,09;7,09
2016-04-23 06:24:00;"23/04/2016 06:24";6,827;6,827
2016-04-23 06:26:00;"23/04/2016 06:26";7,446;7,446
2016-04-23 06:28:00;"23/04/2016 06:28";7,269;7,269
2016-04-23 06:30:00;"23/04/2016 06:30";7,468;7,468
2016-04-23 06:32:00;"23/04/2016 06:32";7,051;7,051
2016-04-23 06:34:00;"23/04/2016 06:34";7,716;7,716
2016-04-23 06:36:00;"23/04/2016 06:36";7,429;7,429
2016-04-23 06:38:00;"23/04/2016 06:38";6,924;6,924
2016-04-23 06:40:00;"23/04/2016 06:40";6,654;6,654
2016-04-23 06:42:00;"23/04/2016 06:42";7,208;7,208
2016-04-23 06:44:00;"23/04/2016 06:44";7,107;7,107
2016-04-23 06:46:00;"23/04/2016 06:46";6,549;6,549
2016-04-23 06:48:00;"23/04/2016 06:48";7,747;7,747
2016-04-23 06:50:00;"23/04/2016 06:50";7,248;7,248
2016-04-23 06:52:00;"23/04/2016 06:52";7,119;7,119
2016-04-23 06:54:00;"23/04/2016 06:54";6,813;6,813
2016-04-23 06:56:00;"23/04/2016 06:56";7,511;7,511
2016-04-23 06:58:00;"23/04/2016 06:58";6,772;6,772
2016-04-23 07:00:00;"23/04/2016 07:00";6,875;6,875
2016-04-23 07:02:00;"23/04/2016 07:02";7,23;7,23
2016-04-23 07:04:00;"23/04/2016 07:04";7,004;7,004
2016-04-23 07:06:00;"23/04/2016 07:06";6,56;6,56
2016-04-23 07:08:00;"23/04/2016 07:08";7,106;7,106
2016-04-23 07:10:00;"23/04/2016 07:10";6,64;6,64
2016-04-23 07:12:00;"23/04/2016 07:12";6,85;6,85
2016-04-23 07:14:00;"23/04/2016 07:14";7,396;7,396
2016-04-23 07:16:00;"23/04/2016 07:16";6,885;6,885
2016-04-23 07:18:00;"23/04/2016 07:18";7,194;7,194
2016-04-23 07:20:00;"23/04/2016 07:20";6,966;6,966
2016-04-23 07:22:00;"23/04/2016 07:22";7,573;7,573
2016-04-23 07:24:00;"23/04/2016 07:24";6,935;6,935
2016-04-23 07:26:00;"23/04/2016 07:26";6,746;6,746
2016-04-23 07:28:00;"23/04/2016 07:28";7,2;7,2
2016-04-23 07:30:00;"23/04/2016 07:30";7,4;7,4
2016-04-23 07:32:00;"23/04/2016 07:32";6,588;6,588
2016-04-23 07:34:00;"23/04/2016 07:34";6,897;6,897
2016-04-23 07:36:00;"23/04/2016 07:36";7,327;7,327
2016-04-23 07:38:00;"23/04/2016 07:38";7,273;7,273
2016-04-23 07:40:00;"23/04/2016 07:40";7,217;7,217
2016-04-23 07:42:00;"23/04/2016 07:42";6,558;6,558
2016-04-23 07:44:00;"23/04/2016 07:44";6,722;6,722
2016-04-23 07:46:00;"23/04/2016 07:46";6,894;6,894
2016-04-23 07:48:00;"23/04/2016 07:48";6,883;6,883
2016-04-23 07:50:00;"23/04/2016 07:50";6,894;6,894
2016-04-23 07:52:00;"23/04/2016 07:52";6,655;6,655
2016-04-23 07:54:00;"23/04/2016 07:54";6,881;6,881
2016-04-23 07:56:00;"23/04/2016 07:56";7,199;7,199
2016-04-23 07:58:00;"23/04/2016 07:58";6,861;6,861
2016-04-23 08:00:00;"23/04/2016 08:00";7,158;7,158
2016-04-23 08:02:00;"23/04/2016 08:02";6,878;6,878
2016-04-23 08:04:00;"23/04/2016 08:04";6,769;6,769
2016-04-23 08:06:00;"23/04/2016 08:06";6,866;6,866
2016-04-23 08:08:00;"23/04/2016 08:08";6,42;6,42
2016-04-23 08:10:00;"23/04/2016 08:10";6,827;6,827
2016-04-23 08:12:00;"23/04/2016 08:12";6,946;6,946
2016-04-23 08:14:00;"23/04/2016 08:14";6,971;6,971
2016-04-23 08:16:00;"23/04/2016 08:16";6,532;6,532
2016-04-23 08:18:00;"23/04/2016 08:18";6,731;6,731
2016-04-23 08:20:00;"23/04/2016 08:20";6,485;6,485
2016-04-23 08:22:00;"23/04/2016 08:22";6,374;6,374
2016-04-23 08:24:00;"23/04/2016 08:24";7,143;7,143
2016-04-23 08:26:00;"23/04/2016 08:26";6,653;6,653
2016-04-23 08:28:00;"23/04/2016 08:28";6,898;6,898
2016-04-23 08:30:00;"23/04/2016 08:30";6,515;6,515
2016-04-23 08:32:00;"23/04/2016 08:32";6,904;6,904
2016-04-23 08:34:00;"23/04/2016 08:34";6,982;6,982
2016-04-23 08:36:00;"23/04/2016 08:36";6,67;6,67
2016-04-23 08:38:00;"23/04/2016 08:38";7,035;7,035
2016-04-23 08:40:00;"23/04/2016 08:40";6,694;6,694
2016-04-23 08:42:00;"23/04/2016 08:42";6,47;6,47
2016-04-23 08:44:00;"23/04/2016 08:44";6,638;6,638
2016-04-23 08:46:00;"23/04/2016 08:46";6,966;6,966
2016-04-23 08:48:00;"23/04/2016 08:48";6,792;6,792
2016-04-23 08:50:00;"23/04/2016 08:50";6,291;6,291
2016-04-23 08:52:00;"23/04/2016 08:52";6,302;6,302
2016-04-23 08:54:00;"23/04/2016 08:54";6,657;6,657
2016-04-23 08:56:00;"23/04/2016 08:56";6,308;6,308
2016-04-23 08:58:00;"23/04/2016 08:58";6,656;6,656
2016-04-23 09:00:00;"23/04/2016 09:00";6,891;6,891
2016-04-23 09:02:00;"23/04/2016 09:02";6,554;6,554
2016-04-23 09:04:00;"23/04/2016 09:04";6,64;6,64
2016-04-23 09:06:00;"23/04/2016 09:06";6,736;6,736
2016-04-23 09:08:00;"23/04/2016 09:08";6,944;6,944
2016-04-23 09:10:00;"23/04/2016 09:10";6,62;6,62
2016-04-23 09:12:00;"23/04/2016 09:12";6,674;6,674
2016-04-23 09:14:00;"23/04/2016 09:14";6,726;6,726
2016-04-23 09:16:00;"23/04/2016 09:16";6,367;6,367
2016-04-23 09:18:00;"23/04/2016 09:18";6,714;6,714
2016-04-23 09:20:00;"23/04/2016 09:20";6,92;6,92
2016-04-23 09:22:00;"23/04/2016 09:22";6,496;6,496
2016-04-23 09:24:00;"23/04/2016 09:24";6,612;6,612
2016-04-23 09:26:00;"23/04/2016 09:26";6,783;6,783
2016-04-23 09:28:00;"23/04/2016 09:28";6,674;6,674
2016-04-23 09:30:00;"23/04/2016 09:30";6,565;6,565
2016-04-23 09:32:00;"23/04/2016 09:32";7,177;7,177
2016-04-23 09:34:00;"23/04/2016 09:34";6,502;6,502
2016-04-23 09:36:00;"23/04/2016 09:36";6,588;6,588
2016-04-23 09:38:00;"23/04/2016 09:38";6,661;6,661
2016-04-23 09:40:00;"23/04/2016 09:40";6,718;6,718
2016-04-23 09:42:00;"23/04/2016 09:42";6,982;6,982
2016-04-23 09:44:00;"23/04/2016 09:44";6,58;6,58
2016-04-23 09:46:00;"23/04/2016 09:46";6,293;6,293
2016-04-23 09:48:00;"23/04/2016 09:48";6,942;6,942
2016-04-23 09:50:00;"23/04/2016 09:50";6,83;6,83
2016-04-23 09:52:00;"23/04/2016 09:52";6,533;6,533
2016-04-23 09:54:00;"23/04/2016 09:54";7,134;7,134
2016-04-23 09:56:00;"23/04/2016 09:56";6,366;6,366
2016-04-23 09:58:00;"23/04/2016 09:58";6,106;6,106
2016-04-23 10:00:00;"23/04/2016 10:00";6,687;6,687
2016-04-23 10:02:00;"23/04/2016 10:02";6,701;6,701
2016-04-23 10:04:00;"23/04/2016 10:04";6,187;6,187
2016-04-23 10:06:00;"23/04/2016 10:06";6,744;6,744
2016-04-23 10:08:00;"23/04/2016 10:08";6,852;6,852
2016-04-23 10:10:00;"23/04/2016 10:10";6,884;6,884
2016-04-23 10:12:00;"23/04/2016 10:12";6,604;6,604
2016-04-23 10:14:00;"23/04/2016 10:14";6,644;6,644
